KukaTheta-1 KukaTheta-2 KukaTheta-3 KukaTheta-4 KukaTheta-5 KukaTheta-6 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 45.00 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.99 45.00 45.00 
0.00 0.00 0.00 44.98 45.00 45.00 
0.00 0.00 0.00 44.98 45.00 45.00 
0.00 0.00 0.00 44.98 45.00 45.00 
0.00 0.00 0.00 44.98 45.00 45.00 
0.00 0.00 0.00 44.98 45.00 45.00 
0.00 0.00 0.00 44.97 45.00 45.00 
0.00 0.00 0.00 44.97 45.00 45.00 
0.00 0.00 0.00 44.97 45.00 45.00 
0.00 0.00 0.00 44.96 45.00 45.00 
0.00 0.00 0.00 44.96 45.00 45.00 
0.00 0.00 0.00 44.96 45.00 45.00 
0.00 0.00 0.00 44.95 45.00 45.00 
0.00 0.00 0.00 44.95 45.00 45.00 
0.00 0.00 0.00 44.94 45.00 45.00 
0.00 0.00 0.00 44.94 45.00 45.00 
0.00 0.00 0.00 44.93 45.00 45.00 
0.00 0.00 0.00 44.92 45.00 45.00 
0.00 0.00 0.00 44.92 45.00 45.00 
0.00 0.00 0.00 44.91 45.00 45.00 
0.00 0.00 0.00 44.90 45.00 45.00 
0.00 0.00 0.00 44.89 45.00 45.00 
0.00 0.00 0.00 44.88 45.00 45.00 
0.00 0.00 0.00 44.87 45.00 45.00 
0.00 0.00 0.00 44.86 45.00 45.00 
0.00 0.00 0.00 44.85 45.00 45.00 
0.00 0.00 0.00 44.83 45.00 45.00 
0.00 0.00 0.00 44.82 45.00 45.00 
0.00 0.00 0.00 44.80 45.00 45.00 
0.00 0.00 0.00 44.79 45.00 45.00 
0.00 0.00 0.00 44.77 45.00 45.00 
0.00 0.00 0.00 44.75 45.00 45.00 
0.00 0.00 0.00 44.73 45.00 45.00 
0.00 0.00 0.00 44.71 45.00 45.00 
0.00 0.00 0.00 44.69 45.00 45.00 
0.00 0.00 0.00 44.66 45.00 45.00 
0.00 0.00 0.00 44.64 45.00 45.00 
0.00 0.00 0.00 44.61 45.00 45.00 
0.00 0.00 0.00 44.58 45.00 45.00 
0.00 0.00 0.00 44.55 45.00 45.00 
0.00 0.00 0.00 44.51 45.00 45.00 
0.00 0.00 0.00 44.48 45.00 45.00 
0.00 0.00 0.00 44.44 45.00 45.00 
0.00 0.00 0.00 44.40 45.00 45.00 
0.00 0.00 0.00 44.35 45.00 45.00 
0.00 0.00 0.00 44.31 45.00 45.00 
0.00 0.00 0.00 44.26 45.00 45.00 
0.00 0.00 0.00 44.21 45.00 45.00 
0.00 0.00 0.00 44.16 45.00 45.00 
0.00 0.00 0.00 44.10 45.00 45.00 
0.00 0.00 0.00 44.04 45.00 45.00 
0.00 0.00 0.00 43.97 45.00 45.00 
0.00 0.00 0.00 43.91 45.00 45.00 
0.00 0.00 0.00 43.84 45.00 45.00 
0.00 0.00 0.00 43.76 45.00 45.00 
0.00 0.00 0.00 43.69 45.00 45.00 
0.00 0.00 0.00 43.60 45.00 45.00 
0.00 0.00 0.00 43.52 45.00 45.00 
0.00 0.00 0.00 43.43 45.00 45.00 
0.00 0.00 0.00 43.33 45.00 45.00 
0.00 0.00 0.00 43.23 45.00 45.00 
0.00 0.00 0.00 43.13 45.00 45.00 
0.00 0.00 0.00 43.02 45.00 45.00 
0.00 0.00 0.00 42.90 45.00 45.00 
0.00 0.00 0.00 42.78 45.00 45.00 
0.00 0.00 0.00 42.66 45.00 45.00 
0.00 0.00 0.00 42.53 45.00 45.00 
0.00 0.00 0.00 42.39 45.00 45.00 
0.00 0.00 0.00 42.25 45.00 45.00 
0.00 0.00 0.00 42.10 45.00 45.00 
0.00 0.00 0.00 41.95 45.00 45.00 
0.00 0.00 0.00 41.79 45.00 45.00 
0.00 0.00 0.00 41.62 45.00 45.00 
0.00 0.00 0.00 41.44 45.00 45.00 
0.00 0.00 0.00 41.26 45.00 45.00 
0.00 0.00 0.00 41.08 45.00 45.00 
0.00 0.00 0.00 40.88 45.00 45.00 
0.00 0.00 0.00 40.68 45.00 45.00 
0.00 0.00 0.00 40.47 45.00 45.00 
0.00 0.00 0.00 40.25 45.00 45.00 
0.00 0.00 0.00 40.03 45.00 45.00 
0.00 0.00 0.00 39.80 45.00 45.00 
0.00 0.00 0.00 39.56 45.00 45.00 
0.00 0.00 0.00 39.31 45.00 45.00 
0.00 0.00 0.00 39.05 45.00 45.00 
0.00 0.00 0.00 38.79 45.00 45.00 
0.00 0.00 0.00 38.52 45.00 45.00 
0.00 0.00 0.00 38.24 45.00 45.00 
0.00 0.00 0.00 37.95 45.00 45.00 
0.00 0.00 0.00 37.65 45.00 45.00 
0.00 0.00 0.00 37.35 45.00 45.00 
0.00 0.00 0.00 37.03 45.00 45.00 
0.00 0.00 0.00 36.71 45.00 45.00 
0.00 0.00 0.00 36.38 45.00 45.00 
0.00 0.00 0.00 36.03 45.00 45.00 
0.00 0.00 0.00 35.69 45.00 45.00 
0.00 0.00 0.00 35.33 45.00 45.00 
0.00 0.00 0.00 34.96 45.00 45.00 
0.00 0.00 0.00 34.59 45.00 45.00 
0.00 0.00 0.00 34.20 45.00 45.00 
0.00 0.00 0.00 33.81 45.00 45.00 
0.00 0.00 0.00 33.41 45.00 45.00 
0.00 0.00 0.00 33.00 45.00 45.00 
0.00 0.00 0.00 32.58 45.00 45.00 
0.00 0.00 0.00 32.15 45.00 45.00 
0.00 0.00 0.00 31.72 45.00 45.00 
0.00 0.00 0.00 31.28 45.00 45.00 
0.00 0.00 0.00 30.83 45.00 45.00 
0.00 0.00 0.00 30.37 45.00 45.00 
0.00 0.00 0.00 29.90 45.00 45.00 
0.00 0.00 0.00 29.43 45.00 45.00 
0.00 0.00 0.00 28.95 45.00 45.00 
0.00 0.00 0.00 28.46 45.00 45.00 
0.00 0.00 0.00 27.97 45.00 45.00 
0.00 0.00 0.00 27.47 45.00 45.00 
0.00 0.00 0.00 26.96 45.00 45.00 
0.00 0.00 0.00 26.45 45.00 45.00 
0.00 0.00 0.00 25.93 45.00 45.00 
0.00 0.00 0.00 25.40 45.00 45.00 
0.00 0.00 0.00 24.87 45.00 45.00 
0.00 0.00 0.00 24.34 45.00 45.00 
0.00 0.00 0.00 23.80 45.00 45.00 
0.00 0.00 0.00 23.26 45.00 45.00 
0.00 0.00 0.00 22.71 45.00 45.00 
0.00 0.00 0.00 22.16 45.00 45.00 
0.00 0.00 0.00 21.61 45.00 45.00 
0.00 0.00 0.00 21.05 45.00 45.00 
0.00 0.00 0.00 20.49 45.00 45.00 
0.00 0.00 0.00 19.93 45.00 45.00 
0.00 0.00 0.00 19.37 45.00 45.00 
0.00 0.00 0.00 18.81 45.00 45.00 
0.00 0.00 0.00 18.25 45.00 45.00 
0.00 0.00 0.00 17.68 45.00 45.00 
0.00 0.00 0.00 17.12 45.00 45.00 
0.00 0.00 0.00 16.56 45.00 45.00 
0.00 0.00 0.00 16.00 45.00 45.00 
0.00 0.00 0.00 15.44 45.00 45.00 
0.00 0.00 0.00 14.89 45.00 45.00 
0.00 0.00 0.00 14.33 45.00 45.00 
0.00 0.00 0.00 13.78 45.00 45.00 
0.00 0.00 0.00 13.24 45.00 45.00 
0.00 0.00 0.00 12.69 45.00 45.00 
0.00 0.00 0.00 12.16 45.00 45.00 
0.00 0.00 0.00 11.63 45.00 45.00 
0.00 0.00 0.00 11.10 45.00 45.00 
0.00 0.00 0.00 10.58 45.00 45.00 
0.00 0.00 0.00 10.07 45.00 45.00 
0.00 0.00 0.00 9.56 45.00 45.00 
0.00 0.00 0.00 9.07 45.00 45.00 
0.00 0.00 0.00 8.58 45.00 45.00 
0.00 0.00 0.00 8.10 45.00 45.00 
0.00 0.00 0.00 7.63 45.00 45.00 
0.00 0.00 0.00 7.17 45.00 45.00 
0.00 0.00 0.00 6.72 45.00 45.00 
0.00 0.00 0.00 6.28 45.00 45.00 
0.00 0.00 0.00 5.86 45.00 45.00 
0.00 0.00 0.00 5.44 45.00 45.00 
0.00 0.00 0.00 5.04 45.00 45.00 
0.00 0.00 0.00 4.65 45.00 45.00 
0.00 0.00 0.00 4.27 45.00 45.00 
0.00 0.00 0.00 3.91 45.00 45.00 
0.00 0.00 0.00 3.56 45.00 45.00 
0.00 0.00 0.00 3.22 45.00 45.00 
0.00 0.00 0.00 2.90 45.00 45.00 
0.00 0.00 0.00 2.60 45.00 45.00 
0.00 0.00 0.00 2.31 45.00 45.00 
0.00 0.00 0.00 2.04 45.00 45.00 
0.00 0.00 0.00 1.78 45.00 45.00 
0.00 0.00 0.00 1.54 45.00 45.00 
0.00 0.00 0.00 1.31 45.00 45.00 
0.00 0.00 0.00 1.11 45.00 45.00 
0.00 0.00 0.00 0.92 45.00 45.00 
0.00 0.00 0.00 0.74 45.00 45.00 
0.00 0.00 0.00 0.59 45.00 45.00 
0.00 0.00 0.00 0.45 45.00 45.00 
0.00 0.00 0.00 0.33 45.00 45.00 
0.00 0.00 0.00 0.23 45.00 45.00 
0.00 0.00 0.00 0.15 45.00 45.00 
0.00 0.00 0.00 0.08 45.00 45.00 
0.00 0.00 0.00 0.04 45.00 45.00 
0.00 0.00 0.00 0.01 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 45.00 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.99 45.00 
0.00 0.00 0.00 0.00 44.98 45.00 
0.00 0.00 0.00 0.00 44.98 45.00 
0.00 0.00 0.00 0.00 44.98 45.00 
0.00 0.00 0.00 0.00 44.98 45.00 
0.00 0.00 0.00 0.00 44.98 45.00 
0.00 0.00 0.00 0.00 44.97 45.00 
0.00 0.00 0.00 0.00 44.97 45.00 
0.00 0.00 0.00 0.00 44.97 45.00 
0.00 0.00 0.00 0.00 44.96 45.00 
0.00 0.00 0.00 0.00 44.96 45.00 
0.00 0.00 0.00 0.00 44.96 45.00 
0.00 0.00 0.00 0.00 44.95 45.00 
0.00 0.00 0.00 0.00 44.95 45.00 
0.00 0.00 0.00 0.00 44.94 45.00 
0.00 0.00 0.00 0.00 44.94 45.00 
0.00 0.00 0.00 0.00 44.93 45.00 
0.00 0.00 0.00 0.00 44.92 45.00 
0.00 0.00 0.00 0.00 44.92 45.00 
0.00 0.00 0.00 0.00 44.91 45.00 
0.00 0.00 0.00 0.00 44.90 45.00 
0.00 0.00 0.00 0.00 44.89 45.00 
0.00 0.00 0.00 0.00 44.88 45.00 
0.00 0.00 0.00 0.00 44.87 45.00 
0.00 0.00 0.00 0.00 44.86 45.00 
0.00 0.00 0.00 0.00 44.85 45.00 
0.00 0.00 0.00 0.00 44.83 45.00 
0.00 0.00 0.00 0.00 44.82 45.00 
0.00 0.00 0.00 0.00 44.80 45.00 
0.00 0.00 0.00 0.00 44.79 45.00 
0.00 0.00 0.00 0.00 44.77 45.00 
0.00 0.00 0.00 0.00 44.75 45.00 
0.00 0.00 0.00 0.00 44.73 45.00 
0.00 0.00 0.00 0.00 44.71 45.00 
0.00 0.00 0.00 0.00 44.69 45.00 
0.00 0.00 0.00 0.00 44.66 45.00 
0.00 0.00 0.00 0.00 44.64 45.00 
0.00 0.00 0.00 0.00 44.61 45.00 
0.00 0.00 0.00 0.00 44.58 45.00 
0.00 0.00 0.00 0.00 44.55 45.00 
0.00 0.00 0.00 0.00 44.51 45.00 
0.00 0.00 0.00 0.00 44.48 45.00 
0.00 0.00 0.00 0.00 44.44 45.00 
0.00 0.00 0.00 0.00 44.40 45.00 
0.00 0.00 0.00 0.00 44.35 45.00 
0.00 0.00 0.00 0.00 44.31 45.00 
0.00 0.00 0.00 0.00 44.26 45.00 
0.00 0.00 0.00 0.00 44.21 45.00 
0.00 0.00 0.00 0.00 44.16 45.00 
0.00 0.00 0.00 0.00 44.10 45.00 
0.00 0.00 0.00 0.00 44.04 45.00 
0.00 0.00 0.00 0.00 43.97 45.00 
0.00 0.00 0.00 0.00 43.91 45.00 
0.00 0.00 0.00 0.00 43.84 45.00 
0.00 0.00 0.00 0.00 43.76 45.00 
0.00 0.00 0.00 0.00 43.69 45.00 
0.00 0.00 0.00 0.00 43.60 45.00 
0.00 0.00 0.00 0.00 43.52 45.00 
0.00 0.00 0.00 0.00 43.43 45.00 
0.00 0.00 0.00 0.00 43.33 45.00 
0.00 0.00 0.00 0.00 43.23 45.00 
0.00 0.00 0.00 0.00 43.13 45.00 
0.00 0.00 0.00 0.00 43.02 45.00 
0.00 0.00 0.00 0.00 42.90 45.00 
0.00 0.00 0.00 0.00 42.78 45.00 
0.00 0.00 0.00 0.00 42.66 45.00 
0.00 0.00 0.00 0.00 42.53 45.00 
0.00 0.00 0.00 0.00 42.39 45.00 
0.00 0.00 0.00 0.00 42.25 45.00 
0.00 0.00 0.00 0.00 42.10 45.00 
0.00 0.00 0.00 0.00 41.95 45.00 
0.00 0.00 0.00 0.00 41.79 45.00 
0.00 0.00 0.00 0.00 41.62 45.00 
0.00 0.00 0.00 0.00 41.44 45.00 
0.00 0.00 0.00 0.00 41.26 45.00 
0.00 0.00 0.00 0.00 41.08 45.00 
0.00 0.00 0.00 0.00 40.88 45.00 
0.00 0.00 0.00 0.00 40.68 45.00 
0.00 0.00 0.00 0.00 40.47 45.00 
0.00 0.00 0.00 0.00 40.25 45.00 
0.00 0.00 0.00 0.00 40.03 45.00 
0.00 0.00 0.00 0.00 39.80 45.00 
0.00 0.00 0.00 0.00 39.56 45.00 
0.00 0.00 0.00 0.00 39.31 45.00 
0.00 0.00 0.00 0.00 39.05 45.00 
0.00 0.00 0.00 0.00 38.79 45.00 
0.00 0.00 0.00 0.00 38.52 45.00 
0.00 0.00 0.00 0.00 38.24 45.00 
0.00 0.00 0.00 0.00 37.95 45.00 
0.00 0.00 0.00 0.00 37.65 45.00 
0.00 0.00 0.00 0.00 37.35 45.00 
0.00 0.00 0.00 0.00 37.03 45.00 
0.00 0.00 0.00 0.00 36.71 45.00 
0.00 0.00 0.00 0.00 36.38 45.00 
0.00 0.00 0.00 0.00 36.03 45.00 
0.00 0.00 0.00 0.00 35.69 45.00 
0.00 0.00 0.00 0.00 35.33 45.00 
0.00 0.00 0.00 0.00 34.96 45.00 
0.00 0.00 0.00 0.00 34.59 45.00 
0.00 0.00 0.00 0.00 34.20 45.00 
0.00 0.00 0.00 0.00 33.81 45.00 
0.00 0.00 0.00 0.00 33.41 45.00 
0.00 0.00 0.00 0.00 33.00 45.00 
0.00 0.00 0.00 0.00 32.58 45.00 
0.00 0.00 0.00 0.00 32.15 45.00 
0.00 0.00 0.00 0.00 31.72 45.00 
0.00 0.00 0.00 0.00 31.28 45.00 
0.00 0.00 0.00 0.00 30.83 45.00 
0.00 0.00 0.00 0.00 30.37 45.00 
0.00 0.00 0.00 0.00 29.90 45.00 
0.00 0.00 0.00 0.00 29.43 45.00 
0.00 0.00 0.00 0.00 28.95 45.00 
0.00 0.00 0.00 0.00 28.46 45.00 
0.00 0.00 0.00 0.00 27.97 45.00 
0.00 0.00 0.00 0.00 27.47 45.00 
0.00 0.00 0.00 0.00 26.96 45.00 
0.00 0.00 0.00 0.00 26.45 45.00 
0.00 0.00 0.00 0.00 25.93 45.00 
0.00 0.00 0.00 0.00 25.40 45.00 
0.00 0.00 0.00 0.00 24.87 45.00 
0.00 0.00 0.00 0.00 24.34 45.00 
0.00 0.00 0.00 0.00 23.80 45.00 
0.00 0.00 0.00 0.00 23.26 45.00 
0.00 0.00 0.00 0.00 22.71 45.00 
0.00 0.00 0.00 0.00 22.16 45.00 
0.00 0.00 0.00 0.00 21.61 45.00 
0.00 0.00 0.00 0.00 21.05 45.00 
0.00 0.00 0.00 0.00 20.49 45.00 
0.00 0.00 0.00 0.00 19.93 45.00 
0.00 0.00 0.00 0.00 19.37 45.00 
0.00 0.00 0.00 0.00 18.81 45.00 
0.00 0.00 0.00 0.00 18.25 45.00 
0.00 0.00 0.00 0.00 17.68 45.00 
0.00 0.00 0.00 0.00 17.12 45.00 
0.00 0.00 0.00 0.00 16.56 45.00 
0.00 0.00 0.00 0.00 16.00 45.00 
0.00 0.00 0.00 0.00 15.44 45.00 
0.00 0.00 0.00 0.00 14.89 45.00 
0.00 0.00 0.00 0.00 14.33 45.00 
0.00 0.00 0.00 0.00 13.78 45.00 
0.00 0.00 0.00 0.00 13.24 45.00 
0.00 0.00 0.00 0.00 12.69 45.00 
0.00 0.00 0.00 0.00 12.16 45.00 
0.00 0.00 0.00 0.00 11.63 45.00 
0.00 0.00 0.00 0.00 11.10 45.00 
0.00 0.00 0.00 0.00 10.58 45.00 
0.00 0.00 0.00 0.00 10.07 45.00 
0.00 0.00 0.00 0.00 9.56 45.00 
0.00 0.00 0.00 0.00 9.07 45.00 
0.00 0.00 0.00 0.00 8.58 45.00 
0.00 0.00 0.00 0.00 8.10 45.00 
0.00 0.00 0.00 0.00 7.63 45.00 
0.00 0.00 0.00 0.00 7.17 45.00 
0.00 0.00 0.00 0.00 6.72 45.00 
0.00 0.00 0.00 0.00 6.28 45.00 
0.00 0.00 0.00 0.00 5.86 45.00 
0.00 0.00 0.00 0.00 5.44 45.00 
0.00 0.00 0.00 0.00 5.04 45.00 
0.00 0.00 0.00 0.00 4.65 45.00 
0.00 0.00 0.00 0.00 4.27 45.00 
0.00 0.00 0.00 0.00 3.91 45.00 
0.00 0.00 0.00 0.00 3.56 45.00 
0.00 0.00 0.00 0.00 3.22 45.00 
0.00 0.00 0.00 0.00 2.90 45.00 
0.00 0.00 0.00 0.00 2.60 45.00 
0.00 0.00 0.00 0.00 2.31 45.00 
0.00 0.00 0.00 0.00 2.04 45.00 
0.00 0.00 0.00 0.00 1.78 45.00 
0.00 0.00 0.00 0.00 1.54 45.00 
0.00 0.00 0.00 0.00 1.31 45.00 
0.00 0.00 0.00 0.00 1.11 45.00 
0.00 0.00 0.00 0.00 0.92 45.00 
0.00 0.00 0.00 0.00 0.74 45.00 
0.00 0.00 0.00 0.00 0.59 45.00 
0.00 0.00 0.00 0.00 0.45 45.00 
0.00 0.00 0.00 0.00 0.33 45.00 
0.00 0.00 0.00 0.00 0.23 45.00 
0.00 0.00 0.00 0.00 0.15 45.00 
0.00 0.00 0.00 0.00 0.08 45.00 
0.00 0.00 0.00 0.00 0.04 45.00 
0.00 0.00 0.00 0.00 0.01 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
